EEBO,Author
,Phips
,Massachusetts. Governor (1692-1695 : Phips).
,Phips
,Massachusetts. Treasury Office.
,Phillips
,England and Wales.
,New York (State).
,"Van Cortlandt
,"Wiswell
,"Burling
,"Lawson
,"Keach
,"Leeds
,"Brook
,New York (State). Governor (1692-1698 : Fletcher).
,Fletcher
,"Mather
,"Tilly
,Massachusetts. Lieutenant Governor (1692-1701 : Stoughton).
,Stoughton
,Massachusetts. Lieutenant Governor (1692-1701 : Stoughton).
,Stoughton
,"Mather
,New York (State). Governor (1698-1701 : Bellomont).
,Bellomont
,"Leverett
,"Bond
,"Danforth
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts. General Court. House of Representatives.
,Massachusetts. Governor (1699-1700 : Bellomont).
,Massachusetts. General Court. House of Representatives.
,Massachusetts. Governor (1699-1700 : Bellomont).
,Massachusetts. Lieutenant Governor (1692-1701 : Stoughton).
,Stoughton
,New Hampshire. Governor (1697-1701 : Bellomont)
,Bellomont
,New Hampshire. General Assembly. House of Representatives.
,New Hampshire. General Assembly. House of Representatives.
,Bellomont
,New York (State). General Assembly.
,Bellomont
,New York (State).
,"Stone
,"Stubbes
,"Doolittle
,Maryland. Governor (1699-1702 : Blakiston).
,Blakiston
,Maryland.
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts. Probate Court (Suffolk County).
,Marion
,Massachusetts. Governor (1699-1700 : Bellomont).
,Bellomont
,Massachusetts.
,"Corbin
,"Mather
,"Allen
,"Noyes
,"Culpeper
,"Fox
,"Mather
,"Mather
,"Mather
,"Doolittle
,"Sewall
,"Wise
,"Moodey
,"Rogers
,Rhode Island. Governor (1698-1727 : Cranston).
,Cranston
,"Rogers
,"Williams
,"Wise
,Great Britain. High Court of Admiralty (Rhode Island).
,Great Britain. Act for the more effectual suppression of piracy.
,"Checkley
,"Edwards
,"Rogers
,"Hammett
,"Prince
,"Flavel
,"Henderson
,"Frelinghuysen
,"Wallace
,"Willison
,"Gooch
,"Scroggs
,Maryland.
,"Tennent
,Gentleman in Boston.
,"Mixer
,"Aplin
,"Fry
,"Whitefield
,"Whitefield
,Manufactory Company.
,Auchmuty
,Massachusetts. Governor (1730-1741 : Belcher).
,Belcher
,New Jersey. Governor (1738-1746 : Morris).
,Morris
,"Whitefield
,"Whitefield
,"Ury
,"Chandler
,"Keach
,Lover of their precious souls.
,Turner
,"Erskine
,"How
,"Tennent
,"Buffin
,"Kennedy
,"Hall
,"Hammett
,"Newland
,"Woodward
,Pennsylvania.
,"Whitefield
,"Johnson
,"Prime
,"Hervey
,"Hammon
,New York (State).
,Jesus Christ.
,Rowe
,"Davies
,"Moodey
,New York (State). Supreme Court.
,"Dickinson
,"Hobby
,"Montagu
,"Gay
,"Willis
,"Sterne
,"Byles
,"Green
,"Walsh
,"Wesley
,"Zubly
,Say-Brook Bar Lottery.
,"Benezet
,Society of Friends.
,Clark
,American.
,"Scott
,"Burgoyne
,"Cooper
,"Chalmers
,"Crosby
,"Inglis
,"Paine
,"Mollineux
,"O'Beirne
,"O'Beirne
,"Paine
,"Penn
,United States Lottery.
,United States. Continental Congress.
,"McGregore
,Boston Committee of Correspondence.
,"Clark
,"Potter
,"Ross
,"Burdon
,"Burroughs
,"Goss
,"Hammon
,"Maccarty
,"Wright
,"Belknap
,"Freneau
,"Swetland
,"Backus
,"Huntington
,Maryland. Court of Oyer and Terminer and Goal Delivery (Frederick County).
,"Kellogg
,South Carolina. Governor (1779-1782 : Rutledge).
,Rutledge
,"Trumbull
,"Burroughs
,"Day
,"Barlow
,"Baxter
,Celadon.
,"More
,Juvenis.
,"Penn
,"Roots
,"Buckland
,"Barlow
,"Freneau
,"Holker
,Martin's Circulating Library.
,Martin
,"Boston
,"Stancliff
,"McAlpine
,"Berquin
,"Gilman
,"Rush
,"Bordley
,Watchman.
,"Moseley
,"Hammon
,"Herr
,"McCalla
,"Mount
,"Relly
,"Wesley
,"Wesley
,"Williams
,"Bell
,"Black
,"Chetwood
,"M'Knight
,Observer.
,"Phillips
,"Smith
,"Doddridge
,A. H.
,Ryer
,"Story
,"Bicheno
,Friend to humanity.
,African Free School (New York
,France. LÃ©gation (U.S.).
,Genet
,"Glendinning
,"Pelham
,"Lambert
,"Louis XVI
,Lady in Connecticut.
,More
,"Panther
,Pastor Americanus.
,Washington
,"Berquin
,"Fortis
,"Lee
,"Ovid
,"Pinchard
,"Wilkinson
,"Addison
,"Correy
,"Hay
,"Thoughtful
,"Moseley
,"Williamson
,"McLane
,"Mercier
,"Barlow
,"Burrell
,"Cobbett
,Lady of the state of New York.
,"Haynes
,"Ivernois
,"Johnson
,"Le Guen
,"Pinchard
,"Knight
,"James
,"Tyler
,"De Benneville
,"Carpenter
,"Defoe
,"Dennie
,"Edwards
,"Clap
99851000,"A.
99837325,"Ailesbury
24384603,"Jones
99836209,"Aylmer
99844405,Church of England.
99844405,Henry VIII
99842370,"Caxton
99852947,England and Wales. Sovereign (1509-1547 : Henry VIII)
99852947,Church of England.
99844389,Church of England.
99844389,England and Wales. Sovereign (1509-1547 : Henry VIII).
99847891,Church of England.
23709640,Church of England.
99854182,"Ayrault
99855717,Church of England.
99855717,England and Wales. Sovereign (1558-1603 : Elizabeth I)
23019203,Church of England.
99847658,Church of England.
99847658,England and Wales. Sovereign (1558-1603 : Elizabeth I)
22370601,Church of England.
99836215,"Ayscu
23020998,Church of England. Province of Canterbury. Archbishop (1611-1633 : Abbot)
23020998,Abbot
23021396,Church of England. Province of Canterbury. Archbishop (1633-1645 : Laud)
23021396,Laud
22884117,Church of England. Province of Canterbury.
23021541,Church of England. Diocese of Canterbury.
99856565,Church of England. Province of Canterbury. Archbishop (1553-1556 : Cranmer)
22884830,Church of England. Diocese of Canterbury.
22884830,Hussey
99851066,A. B.
99851066,Wilson
24401353,Church of England. Diocese of Carlisle. Bishop (1626-1629 : White)
24401353,White
24401707,Church of England. Diocese of Chester. Bishop (1579-1595 : Chaderton)
24401707,Chaderton
99847098,Church of England. Diocese of Chichester. Bishop (1596-1605 : Watson)
99847098,Watson
99836394,"Baronio
23025668,Church of England. Diocese of Ely. Bishop (1559-1581 : Cox)
23025668,Cox
22885231,Church of England. Archdeaconry of Essex.
22885465,Church of England. Diocese of Exeter. Dean (1588-1629 : Sutcliffe)
22885465,Sutcliffe
24047958,Church of England. Diocese of Gloucester.
24048106,Church of England. Diocese of Gloucester.
24048339,Church of England. Diocese of Hereford. Bishop (1586-1602 : Westfaling)
24048339,Westfaling
99855726,Church of England. Diocese of Hereford. Bishop (1586-1602 : Westfaling)
99855726,Westfaling
21826211,Church of England. Archdeaconry of Salop.
21826211,Godwyn
99836389,"A. D. B.
99851069,"Brouncker
22914631,Church of England. Diocese of London. Bishop (1577-1594 : Aylmer)
22914631,Aylmer
99847112,Church of England. Diocese of London. Bishop (1597-1604 : Bancroft)
99847112,Bancroft
99851780,"G. B.
33142604,Church of England. Archdeaconry of London.
99855748,Church of England. Archdeaconry of London. Archdeacon (1559-1591 : Mullins)
99855748,Mullins
23026083,Church of England. Archdeaconry of Middlesex.
99847119,Church of England. Archdeaconry of Middlesex. Archdeacon (1557-1588 : Squier)
99847119,Squier
24439913,Church of England. Archdeaconry of Norfolk.
24439913,White
99855749,Church of England. Diocese of Norwich. Bishop (1560-1575 : Parkhurst)
99855749,Parkhurst
99848570,Church of England. Diocese of Norwich. Bishop (1560-1575 : Parkhurst)
99848570,Parkhurst
24448875,Church of England. Diocese of Peterborough. Bishop (1600-1630 : Dove)
24448875,Dove
24449187,Church of England. Province of Canterbury. Archbishop (1604-1610 : Bancroft)
24449187,Bancroft
23026953,Church of England. Province of Canterbury. Archbishop (1611-1633 : Abbot)
23026953,Abbot
22915401,Church of England. Diocese of Rochester. Bishop (1637-1666 : Warner)
22915401,Warner
24449850,Church of England. Diocese of Saint David's. Bishop (1582-1592 : Middleton)
24449850,Middleton
24455781,Church of England. Province of York. Archbishop (1606-1628 : Matthew)
24455781,Matthew
24456557,Church of England. Province of York. Archbishop (1631-1640 : Neile)
24456557,Neile
99855438,"I. B.
99854774,"Melanchthon
99837472,"Stoughton
99837177,"I. B.
20007575,I. B.
99845614,L. W. C.
23034366,"Broughton
99840182,"I. B.
99847509,"Pownall
99841253,"Rosselli
99846700,"Erasmus
99850471,"Bull
23036441,"Erasmus
99841261,"Erasmus
24458422,"Erasmus
99851073,"I. D. B.
24470756,Essex (England)
99853530,"Est
99846739,"Est
99853824,"Est
99855912,"O. B.
99837540,"Estey
99844143,"Etten
99851985,"Broughton
99855699,"Evans
99840184,R. B.
99840184,Bower
19979907,"Adams
99845964,"R. B.
23714764,"Everinden
99849858,"Everinden
22919457,"Pet
99851848,"R. B.
99857270,"Fawkner
99837610,"G. F.
99853535,"I. F.
99839231,"N. F.
99849886,"T. F.
99837611,"Fage
23725711,"Falckenburg
99852888,"Falconer
99837676,"Faret
99849853,"Farley
99853169,"T. B.
99854048,Ste. B.
99849893,"Farley
99850227,"P. F.
99853537,"Fawkner
99837668,"Fawkner
99856546,"Featley
99837673,"Featley
99837700,"Featley
99837706,"Featley
99850342,"Featley
99847697,"Feckenham
99852738,"Feckenham
99855685,"Soto
99837742,"Fenner
99837756,"Talpin
99842492,"Adams
99841304,"Fenton
99841306,"Fenton
99850248,"Fenton
99837868,"Fenton
99837780,"R. W.
99841299,"QueirÃ³s
99842410,"Ferrabosco
99847831,"Fielde
99853556,"Field
99853558,"Field
99842413,"GuÃ©dron
99857201,"Finch
99837860,England and Wales. Parliament. House of Commons.
99849469,"Fioravanti
99857366,"Fisher
99850265,"Fisher
99837915,"Phiston
99836349,"Almond
99838062,"Fitzsimon
23060011,"Margaret
99850030,"Bachiler
99838151,"Floyd
99838156,"Floyd
99838158,"Floyd
99850331,"Floyd
99850332,"Floyd
99850086,"Floyd
99856092,"Floyd
99853677,"Folkingham
24478450,"Foorthe
99838296,"Ford
99854891,Church of Scotland. Presbytery of Edinburgh.
99841367,"Forsyth
99853241,"Fosset
99838278,"Fox
99838285,"Foxe
99836177,"Bacon
99847894,"Gentillet
99856148,"France. Conseil privÃ©. Arrest du Conseil privÃ© du Roy
99856515,"Serres
99838350,France. Parlement (Paris). Proceedings. 1621-10-26.
99838357,"Marie de MÃ©dicis
99838360,"Hurault
99852404,Eglises rÃ©formÃ©es de France. Synode national (1623 : Charenton-le-Pont)
99841357,Eglises rÃ©formÃ©es de France. AssemblÃ©e gÃ©nÃ©rale (1620-1621 : La Rochelle)
99841357,LesdiguiÃ©res
99852410,Eglises rÃ©formÃ©es de France. Synode national.
99853941,Eglises rÃ©formÃ©es de France.
99853941,Maniald
99853687,"Anjou
99898286,"Francis
99853830,"Francis
99838389,"Francis
99856052,"Freake
99851243,"Friedrich III
99838394,Bohemia (Kingdom). Sovereign (1619-1620 : Frederick I)
99838394,Frederick I
99853808,"Frederick Henry
99849004,"Freeman
99847245,"Loiseau de Tourval
24130996,"Frewen
99845468,"Frith
99838415,"Frith
99838458,"Rusdorf
99838460,"Fulbeck
99857382,"Fulke
99853831,"A. G.
24493621,G. G.
99855594,"Gifford
99841450,"I. G.
99855688,"I. G.
99841451,"R. G.
99838567,"Gale
99852903,Galen.
99852903,Gale
99855689,"Galliardi
99838568,Gallobelgicus.
99838568,Britannicus
99848059,"Garnier
99850383,"Gardiner
99838580,"Gardiner
99854099,"Gardiner
99841422,"Gardiner
99853385,"Gardiner
99851092,"Gardiner
99838594,"Garey
99851093,"Garey
99851094,"Garey
99836040,"Garnet
99849961,"Garnet
99848303,"Garnet
99841426,"Garnier
99838622,"Garrard
99838666,"Garthwait
99838637,"Gascoigne
99853155,"Stewart
99838750,"Gaule
99838751,"Gaule
99853952,"Gaule
99850125,"Gawton
99854916,"Gebhard
99838766,"Gee
99838771,"Gee
99838760,"Gee
99851095,"Gee
99838816,"Gee
99857422,"Nederlandse Hervormde Kerk. Synoden
99854917,"Pen
99838777,"Phillip
99856287,"Gentillet
99855516,"Hyperius
99838823,"Hyperius
99855691,"Hyperius
99841454,"Hyperius
99853963,"Geree
99852607,"Gerhard
34382910,"Gerhard
99838817,Protestant Union (1608-1620)
99838848,"Gerrard
99846284,"Gest
99857168,"Gheyn
99853481,"Ghisi
99838879,"Gibbons
99855519,"Gibbon
24497152,"Gibbon
99849118,"Gibbon
99838882,"Gibbon
99853581,"Gibson
99853658,"Gibbons
99850184,"Gibson
99855666,"Gifford
99850186,"Gifford
99854037,"Gifford
99852906,"Gifford
99853485,"Gifford
99854043,"Gifford
99854365,"Bagnall
99847443,"Gifford
99856292,"Gill
99850190,"Gilby
24522525,"Julius
99856756,Godfridus.
99856756,Palladius
99853975,"Godskall
99838863,"Goodwin
99839048,"Goffe
99839060,"Goldwell
99857082,"Almond
99852484,"Bailey
99853589,"Goodcole
99848071,"Goodwin
99855506,"Baillie
99853173,"Goodwin
99839011,"Goodwin
99853591,"Goodwin
99839080,"Huntly
99851216,"Gordon
99854173,"Gordon
29900268,"Baker
99836363,"Baker
99841410,"Gosson
99842415,"Gower
99847731,"Graie
99850203,"Granger
99855597,"Granger
99853183,"Granger
99853756,"Maurice
99842416,"De Grey
99839158,"I. G.
99851035,"Baker
99841557,"Greene
99848815,"Baker
99851015,"Greenwood
99854254,"Greenwood
99856217,"Gregory I
99839183,"Gregory XV
99853762,"Grenfield
259710132,"Gringore
99854176,"Boccaccio
99839214,GraubÃ¼nden (Switzerland)
99853105,"Grosse
99839203,"Grosse
24514793,"Guarna
99855903,"Guevara
99839259,"Guevara
99839262,"Guevara
99853508,"Guicciardini
99839270,"Guicciardini
99839274,"Guicciardini
99841611,"Guicciardini
99839288,"BrÃ¨s
99853855,"Guild
99839313,"Gutierrez de la Vega
99839340,"Gwynneth
99839343,"Gwynneth
99853625,"B. H.
99854194,"Etherington
99839327,"I. H.
99850224,"Paeschen
99839341,"T. H.
99839342,"W. H.
99854200,"Hacket
99841679,"Hakluyt
99852820,"I. T.
99854276,"Hall
99850384,"Harding
99839586,"S. H. (Samuel Harding)
99839485,"Harding
99847730,"Harding
99839589,"Hardwick
99847736,"Harman
99847739,"Harpsfield
99841734,"Harrab
99854972,"Harris
99847741,"Harris
99855028,"Harris
99854230,"Harris
99839538,"Harris
99839539,"Harris
99851818,"Harris
99855371,"Harris
99839545,"Harris
99839546,"Harris
99852121,"Harrison
99839570,"Hart
99836262,"Adams
99851824,"Harward
99847816,"Harward
99839672,"Hausted
99841747,"Hawes
99851883,"Hayes
99851750,"Hayward
99847824,"Heasse
99853864,"Traske
99847844,"Turner
34382616,"Heigham
99839674,"Heinsius
99852127,"Helwys
23746276,"Helwys
99846736,"Henric
99839514,England and Wales. Sovereign (1509-1547 : Henry VIII)
99845171,England and Wales. Sovereign (1509-1547 : Henry VIII)
99845060,"Henry VIII
99854999,France. Sovereign (1574-1589 : Henry III)
99854999,Aggas
99854201,"Gentil-homme francois
99850905,"Henry IV
99851120,France. Sovereign (1589-1610 : Henry IV)
99851120,Henry IV
99839697,France. Sovereign (1589-1610 : Henry IV)
99839697,Henry IV
99839700,France. Sovereign (1589-1610 : Henry IV)
99839700,Henry IV
99851859,"Vignolle
99855540,"Maillard
99855016,"Henry IV
23228641,"Ball
99839701,"Mornay
99839704,"Morillon
99848829,"Wealsh
99839497,"Macer
99836660,"Ball
99854898,"Herbert
24562430,"Herring
99853517,"Hergest
99839770,"Herring
99851224,"Schottennius
99839722,"Wied
99844234,"Paracelsus
99839741,Herodian.
99839741,Maxwell
99850406,"Heron
99844228,"Heron
99848820,"Ball
99853260,"Hester
99841827,"Heath
99852482,"Balmford
21538686,"Balmford
99836595,"Balmford
99850077,"Balmford
99853341,"Hide
99852135,"Hieron
99854084,"Hieron
99854245,"Hieron
99855564,"Balmford
99850409,"Hieron
99852247,"Hieron
99855866,"Hieron
99854252,"Hieron
99847380,"Balsamo
99851245,"Hieron
99851248,"Hieron
99851250,"Hieron
99850169,"Higgons
99851251,"Higgons
99839823,"Higgons
99839835,"Higgons
99857562,"Hildebrandt
99850410,"Hill
99839846,"Hill
99851801,"Hill
99848502,"Hill
99849743,"Hill
99854262,"Hill
99852298,"Hill
99850429,"Hinde
99851430,"Hinde
99853904,"Hitchcock
99839855,"Hoard
99839686,"Jerome
99839865,"Hoby
99839866,"Hoby
99839870,"Hoby
99851814,"Hockin
99839876,"Hodson
38160589,"Hodson
99839873,"Hodson
99854216,"Holborne
99839860,"Holborne
99839875,"Holbrooke
99854281,"Holbrooke
99839861,"Usselincx
99849370,"Holland
99839880,"Holland
99842465,"Elstracke
99854310,"Holland
99839882,"Holland
99839886,"Holland
99839891,"Holland
99839881,"Holland
99852453,"Holme
38160661,"Holt
99839887,Holy Roman Empire.
99852559,Holy Roman Empire. Reichstag.
99852559,Holy Roman Empire. Emperor (1619-1637 : Ferdinand II)
99839908,"Holyday
99839910,"Holyday
99839912,"Holyday
99850695,"Holyoake
99850136,"Bankes
99839916,"Homes
99848404,"Bankes
99855710,"Armstrong
99844266,"Hood
99841951,"Hood
99851767,"Hooke
99852168,"Hooke
99839930,"Hooker
99854222,"Hooker
99849301,"Hooker
99839934,"Hooker
99853058,"Hooker
99839937,"Hooker
99839938,"Hooker
34382948,"Hooker
99839932,"Hooker
99839931,"Hooker
99851778,"Hopkins
99849315,"Hopkins
99852169,"Hopkins
99855554,"Hopkinson
99839944,"Hopton
99839959,"Hopton
99839964,Horace.
99839964,Ashmore
99839967,Horace.
99839967,T.H.
99839966,Horace.
99839966,Rider
99839972,"Hord
99854089,"Hornby
99841958,"Hornby
99851779,"Horne
99853722,"Horne
99839975,"Horne
99839976,"Horne
24578882,"Horne
99853525,"Horne
99856326,"Hoskin
99839978,"Hoskins
99852637,"Hotman
99839990,"Hotman
99839985,"How
99839983,"Preston
99851436,"Howes
99851772,"Howesoun
99840000,"Howson
24582832,"Howson
99856225,"Howson
99854284,"Howson
99848838,"Hozjusz
99854094,"Hubbard
99840006,"Hubbock
99840007,"Hubbock
99848334,"Huberinus
99851784,"Hugget
99845129,"Hugh
99840014,"Hughes
99842049,"Hughes
99851786,"Hull
99849519,"Hull
99849374,"Hume
99840042,"Humphrey
99854016,"Humphrey
99849365,"Humfrey
99840062,"Humpston
99850460,"Hungerford
99840047,"Gordon
33150957,"Hurault
99840086,"Hurlestone
99840087,"Hurste
99840056,"Hutchins
99840058,"Hutchins
99851777,"Hutchins
99840066,"Hutton
99840074,"Hutton
99840078,"Hutton
24585979,"Hyatt
99854498,"E. I.
99850146,"Barclay
99835979,"Preston
99854501,"Jacob
20214070,N. T.
20214070,N. I.
20214070,N. J.
99843111,"S. I.
99854899,I. S.
99854318,"T. J.
99854511,"Ince
99843118,"Indagine
99846828,"St. Thomas's Hospital (London
23066933,Catholic Church. Pope (1523-1534 : Clement VII)
99840421,"Savoy Hospital (London
99843123,"Ingelend
99841979,"Ingmethorpe
22922737,"Ingmethorpe
99843126,"Ingpen
99854602,"Inman
99854767,"Innes
99836727,"Baret
99848521,England and Wales. Sovereign (1603-1625 : James I)
99836690,"Bargrave
99837155,Ireland.
99836937,Ireland.
99836959,Ireland.
99855888,"Bargrave
20178705,"Bargrave
99856452,Dublin (Ireland). Lord Mayor.
99848573,"Barker
99836964,Ireland.
99855463,"Barker
99849321,"Barker
99843134,Church of Ireland.
33149746,Church of Ireland. Province of Armagh. Archbishop (1613- 1625 : Hampton)
33149746,Hampton
33149739,Church of Ireland. Province of Armagh. Archbishop (1625- 1656 : Ussher)
33149739,Ussher
99843329,Church of Ireland.
99854771,"Ireland
99843136,"Ironside
99843137,Isocrates.
99843137,Isocrates. To Nicocles. English. aut
99843137,Isocrates. Nicocles. English. aut
99856094,Isocrates.
99856094,Barnes
99854616,"Jackson
99856221,"Jackson
99853067,"Jacob
99855961,"Jacob
99855415,"Jacob
99838850,"Jacob
99843225,"Jacob
99856146,"Jacob
99836688,"Barlow
99843229,"Jacob
99844744,"Jaggard
99857381,"James I
99843262,"Willymat
99836675,"Barlow
99843266,England and Wales. Sovereign (1603-1625 : James I)
99843266,James I
99849373,"Barlow
99843304,"James I
23075917,"James I
99843949,"James I
24179291,"James I
99856066,"Barlow
99850014,"Barlow
99856489,"James I
99836969,"Mocket
99856230,UnivocÃ¨-catholicus.
99843360,"Colleton
23817837,"James
99843393,"James
99842299,"Badduley
22045308,"Neck
99839107,"Jeanes
99839094,"Jefferay
99836587,"Jeffray
99836099,"Jemmat
99842305,"Jenison
99854636,"Jenison
99843398,"Jenison
99843399,"Jenison
99839336,"[Jenkinson
99836519,"Jerome
99845441,"Jerome
99855901,"Jerome
99839110,"Jerome
99836102,"Jerome
99842164,"Morejon
99848533,"Bargrave
99842169,"W. I.
99843091,"Whitford
99839680,"Cooper
99854536,"Jewell
23086260,"John Chrysostom
99856824,"John Chrysostom
99843677,"John Chrysostom
99839468,"John Chrysostom
99856075,"Barnaud
22143985,"Barne
99843524,"John of the Crosse
99842262,"Johann Georg I
99848565,"Johnson
99856849,"Johnson
99843521,"Johnson
23092015,"Johnson
99845966,"Barnes
22927284,"Johnstoun
99843523,"Johnston
99849648,"Jones
99838599,"Jones
99843553,"Jones
99854342,"Jones
99854452,"Jones
99854647,"Jones
99849377,"Barnes
99850021,"Barnes
99854869,"Jonghe
99856692,"Jonson
99837043,"Barnes
99848566,"Jonson
99853454,"Barnes
99854567,"Jorden
99857199,"Morwen
99844890,"Jourdain
99844897,"Jourdain
99838948,"Plautus
99843611,"Julius
23828342,"Kayll
20072635,"Keckermann
99842271,"Kellett
99843730,"Kellett
99843634,"Kellison
99843685,"Kellison
99843687,"Kellison
99842043,"Kello
99842244,"Kello
99843680,"Keltridge
99841179,"Keltridge
23095838,"Kett
